34.05427,-118.24967,0,2nd Street Tunnel,https://bridgehunter.com/photos/46/34/463416-M.jpg
35.36844,-80.19711,0,2nd Street Winston-Salem Southbound Railway Bridge,https://bridgehunter.com/photos/39/61/396187-M.jpg
44.26566,-72.62901,0,3 Mile Bridge Road Bridge,https://bridgehunter.com/photos/28/28/282895-M.jpg
42.31078,-91.51925,0,300th Street Bridge,https://bridgehunter.com/photos/25/96/259664-M.jpg
42.61369,-92.93262,0,300th Street Bridge,https://bridgehunter.com/photos/33/40/334016-M.jpg
42.35177,-91.95956,0,305th Street Drainage Bridge,https://bridgehunter.com/photos/25/50/255082-M.jpg
42.34849,-91.97126,0,305th Street Drainage Bridge #2,https://bridgehunter.com/photos/25/50/255086-M.jpg
41.91333,-94.81111,0,305th Street Overpass,https://bridgehunter.com/photos/39/76/397645-M.jpg
37.24556,-97.44056,50,30th Street Overpass,https://bridgehunter.com/photos/23/06/230695-M.jpg
41.90667,-94.03306,40,310th Street Bridge,https://bridgehunter.com/photos/39/19/391932-M.jpg
42.83737,-96.9363,0,314th Street Vermillion Tributary Bridge,https://bridgehunter.com/photos/38/41/384130-M.jpg
40.46333,-79.97667,0,31st Street Bridge,https://bridgehunter.com/photos/40/45/404586-M.jpg
41.83831,-87.68815,0,31st Street Railroad Viaduct,https://bridgehunter.com/photos/46/34/463404-M.jpg
41.89253,-93.75064,0,320th Street Bridge,https://bridgehunter.com/photos/24/49/244964-M.jpg
41.62707,-91.27548,0,320th Street Bridge,https://bridgehunter.com/photos/25/97/259759-M.jpg
41.62726,-91.32558,0,320th Street Bridge,https://bridgehunter.com/photos/25/97/259789-M.jpg
41.89189,-93.51641,0,320th Street Bridge,https://bridgehunter.com/photos/27/00/270079-M.jpg
41.89193,-93.06986,0,320th Street-Snipe Creek Bridge,https://bridgehunter.com/photos/46/96/469674-M.jpg
41.88484,-93.38215,0,325th Street Bridge,https://bridgehunter.com/photos/23/13/231307-M.jpg
41.61245,-91.27403,0,330th Street Bridge,https://bridgehunter.com/photos/25/97/259780-M.jpg
39.97847,-75.18955,0,33rd Street Bridge,https://bridgehunter.com/photos/19/08/190853-M.jpg
41.86332,-93.66686,0,340th Street Creek Bridge,https://bridgehunter.com/photos/38/49/384923-M.jpg
41.86323,-93.62191,0,340th Street Drainage Bridge,https://bridgehunter.com/photos/38/49/384917-M.jpg
41.53185,-93.98247,0,347th Street Bridge on Bulger Creek,https://bridgehunter.com/photos/38/00/380028-M.jpg
41.53194,-93.98472,0,347th Street Overpass,https://bridgehunter.com/photos/36/99/369976-M.jpg
39.25308,-74.62758,0,34th Street Bridge,https://bridgehunter.com/photos/47/18/471863-M.jpg
41.57947,-93.66311,0,34th Street Overpass,https://bridgehunter.com/photos/25/37/253775-M.jpg
